PUIC;NAAM;DIENSTREGELPUNT_TYPE;LANDCODE;STATIONSGROOTTE;HEEFT_TANKPLAATS;HEEFT_WERKPLAATS;BLOKPUNT_INDICATIE;BEDIEND;AFKORTING;DOORKOMST_VERPLICHT;BEDIENINGSCODE;KMLINT;KMLINT_OMSCHRIJVING;KM_GEOCODE_T;OFFSET;OFFSET_T;GEOCODE;SUBCODE;GEOCODE_NR;GEOSUBCODE;GEOCODE_NAAM;BEHEERDER;ONDERHOUDSREGIO_NAAM;ONDERHOUDSREGIO_AFKORTING;TECHNIEKVELD;PGO_GEBIED_NAAM;PGO_GEBIED_NR;OPC_GEBIED_NAAM;OPC_GEBIED_NR;PCA;X;Y;GELDIG_VANAF;PUBLICATIEDATUM;PPLG_PUIC;PPLG_NAAM;VLPOST_PUIC;VLPOST_NAAM;PPLG_OMSCHRIJVING;VLPOST_OMSCHRIJVING;LATITUDE;LONGITUDE;KM_GEOCODE
2209e46a-036f-4bd0-91a6-0fa8b8b7fc4b;Klifrak, brug o/h - bij Workum;Brug;Nederland;Onbekend;Nee;Nee;Nee;Nee;Kr;Ja;BR Beweegbare brug;Lw-Stv;Leeuwarden - Stavoren ;36,419723;-0.006987;-0,006987;8;;8;008__;Leeuwarden - Stavoren;ProRail;Noord-Oost;NO;Baan;Wadden;420;Friesland;36;Strukton Rail;160248;554646;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;2e2942cd-6bec-4762-99ca-f8daaf348fba;GN;;Groningen;5.297.878.306;546.534.032;36.419.723
71b8a8c6-a0d9-482b-8434-fa8a05f31bcb;'s-Hertogenbosch;Station;Nederland;Groot;Ja;Nee;Ja;Ja;Ht;Ja;IC Intercity-station;Ut-Btl;Utrecht Centraal - Boxtel ;47,899881;0.340363;0,340363;614;c;614;614_c;s Hertogenbosch;ProRail;Zuid;Z;Baan;Betuwe;320;Den Bosch;21;Strukton Rail;148539;411325;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;a505cd4d-1f73-48f5-97d0-6f244b1baff1;HT;5b69dddf-800e-4c3f-9ed6-03156b9a4d33;EHV;'s-Hertogenbosch;Eindhoven;5.169.066.793;529.376.036;47.899.881
ad96dd47-b52b-4562-a9d3-0b69aa1edfff;'s-Hertogenbosch Oost;Halte;Nederland;Klein;Nee;Nee;Nee;Nee;Hto;Ja;Stop-station;Ht-Nm;s-Hertogenbosch - Nijmegen ;24,799809;-0.063205;-0,063205;47;;47;047__;s Hertogenbosch - Nijmegen;ProRail;Zuid;Z;Baan;Betuwe;320;Den Bosch;21;Strukton Rail;150181;412417;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;5b69dddf-800e-4c3f-9ed6-03156b9a4d33;EHV;;Eindhoven;5.170.049.986;531.749.226;24.799.809
1d57ae98-976c-4300-a2d0-d258761948b5;Eindhoven werkplaats;Goederen Emplacement;Nederland;Onbekend;Ja;Ja;Nee;Ja;Ehvwpl;Nee;Goederen emplacement;Vl-Ehv;Venlo - Eindhoven ;50,400349;-0.350874;-0,350874;618;b;618;618_b;Eindhoven;ProRail;Zuid;Z;Baan;De Peel;300;Eindhoven;24;ASSET Rail;162584;384009;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;a221b8fc-37b8-4f98-91c7-77d86f5f02b2;EHV;5b69dddf-800e-4c3f-9ed6-03156b9a4d33;EHV;Eindhoven;Eindhoven;5.144.512.148;549.629.018;50.400.349
8fd90e39-b2b0-46fc-908b-c0ea5fd91b39;Best overloopwissels;Overloop;Nederland;Onbekend;Nee;Nee;Nee;Ja;Beto;Ja;OA Overloop-aansluiting;Bd-Ehv;Breda - Eindhoven ;47,050192;0.260912;0,260912;54;a;54;054_a;Boxtel - Eindhoven;ProRail;Zuid;Z;Baan;Brabant;330;Boxtel;23;ASSET Rail;154265;392718;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;d8b3543a-f2f4-4e9c-b1a9-2417b1f7dd4a;BET;5b69dddf-800e-4c3f-9ed6-03156b9a4d33;EHV;Best overloopw.;Eindhoven;515.234.544;537.660.922;47.050.192
0852e2be-8629-4955-8f08-b76d9ede2022;Best;Halte;Nederland;Klein;Nee;Nee;Nee;Nee;Bet;Ja;Stop-station;Bd-Ehv;Breda - Eindhoven ;48,825284;0.469502;0,469502;54;a;54;054_a;Boxtel - Eindhoven;ProRail;Zuid;Z;Baan;Brabant;330;Boxtel;23;ASSET Rail;155142;391173;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;5b69dddf-800e-4c3f-9ed6-03156b9a4d33;EHV;;Eindhoven;5.150.956.739;538.924.519;48.825.284
44fe15db-e439-49ed-b459-661cd07c77ef;Gekkengraaf West aansl.;Aansluiting;Nederland;Onbekend;Nee;Nee;Nee;Ja;Gkgwa;Nee;AS Aansluiting/splitsing;Vl-Ehv;Venlo - Eindhoven ;9,685907;-0.084234;-0,084234;55;;55;055__;Blerick - Eindhoven;ProRail;Zuid;Z;Baan;De Peel;300;Venlo;27;ASSET Rail;201809;381182;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;a2ad7c21-9898-43b9-a51b-7f05208ee9f5;GKGF;5b69dddf-800e-4c3f-9ed6-03156b9a4d33;EHV;Gekkengraaf;Eindhoven;5.141.781.896;606.011.589;9.685.907
587af71f-9402-4f8b-8cfa-d6b6930f7f49;Venray;Station;Nederland;Klein;Nee;Nee;Ja;Ja;Vry;Ja;Stop-station;Ah-Vl;Arnhem - Venlo ;55,925614;-0.209497;-0,209497;52;;52;052__;Beugen - Blerick;ProRail;Zuid;Z;Baan;De Peel;300;Venlo;27;ASSET Rail;198536;393243;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;121c63b0-0388-485e-815b-f9c5e6dc99da;VRY;5b69dddf-800e-4c3f-9ed6-03156b9a4d33;EHV;Venraij;Eindhoven;5.152.648.791;601.455.962;55.925.614
701c6cf3-3bd6-4282-b4f4-81ea1ca856c7;Meerlo-Tienray;Overloop;Nederland;Onbekend;Nee;Nee;Nee;Ja;Mlo;Ja;OV Overige;Ah-Vl;Arnhem - Venlo ;62,530077;-0.506645;-0,506645;52;;52;052__;Beugen - Blerick;ProRail;Zuid;Z;Baan;De Peel;300;Venlo;27;ASSET Rail;203700;389138;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;61a9c834-19a1-4492-a1b1-09dac20c1a47;MLO;5b69dddf-800e-4c3f-9ed6-03156b9a4d33;EHV;Meerlo-Tienraij;Eindhoven;5.148.916.825;608.839.905;62.530.077
513c1e1b-576c-4aa6-974e-7f41a89a39c8;Deurne;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Dn;Ja;Stop-station;Vl-Ehv;Venlo - Eindhoven ;29,294256;0.403104;0,403104;55;;55;055__;Blerick - Eindhoven;ProRail;Zuid;Z;Baan;De Peel;300;Eindhoven;24;ASSET Rail;182850;385304;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;8fe7a4fc-12f5-4c05-b7e7-14e52722edf2;DN;5b69dddf-800e-4c3f-9ed6-03156b9a4d33;EHV;Deurne;Eindhoven;5.145.612.435;578.790.032;29.294.256
b54c15a4-2629-44c6-8e48-2fad66564bee;Tilburg aansl.;Aansluiting;Nederland;Onbekend;Nee;Nee;Nee;Ja;Tba;Ja;OA Overloop-aansluiting;Bd-Ehv;Breda - Eindhoven ;23,952549;0.277854;0,277854;551;b;551;551_b;Tilburg;ProRail;Zuid;Z;Baan;Brabant;330;Breda;20;ASSET Rail;135709;397070;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;cfc30233-466f-44ec-820e-e97caedf87ae;TB;5b69dddf-800e-4c3f-9ed6-03156b9a4d33;EHV;Tilburg;Eindhoven;5.156.224.269;510.899.762;23.952.549
c92d8730-3709-4db4-b05e-edb6e275ad6d;Gilze-Rijen;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Gz;Ja;Stop-station;Bd-Ehv;Breda - Eindhoven ;10,969668;-0.123481;-0,123481;123;;123;123__;Breda - Tilburg;ProRail;Zuid;Z;Baan;Brabant;330;Breda;20;ASSET Rail;123057;399520;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;4acb1184-40c8-443a-a94b-9590b2181fee;GZ;5b69dddf-800e-4c3f-9ed6-03156b9a4d33;EHV;Gilze-Rijen;Eindhoven;5.158.368.783;492.631.926;10.969.668
312967d7-9f53-491b-ab3e-69e29012074b;Amsterdam Lijnwerkplaats Midden;Goederen Emplacement;Nederland;Onbekend;Nee;Ja;Nee;Ja;Aswplm;Nee;Goederen emplacement;Awhv-Asd;Amsterdam Westhaven (gebied) - Amsterdam Centraal ;78,369924;0.535577;0,535577;525;b;525;525_b;Amsterdam Singelgracht Aansl.;ProRail;Randstad Noord;RN;Baan;Amsterdam;220;Amsterdam;9;VolkerRail;119790;489282;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;f5cb0b4b-fc48-4ce6-bddb-3e5f7860059d;SGRA;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;Singelgracht aansl.;Amsterdam Centraal;5.239.025.901;486.996.474;78.369.924
383abda7-77b3-41f8-83b7-049ac057648f;Amsterdam Holendrecht;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Ashd;Ja;Stop-station;Asa-Zvg;Amsterdam Amstel - Zevenaar Grens ;7,999848;-0.333066;-0,333066;80;;80;080__;Amsterdam Bijlmer - Nieuwersluis=Loenen;ProRail;Randstad Noord;RN;Baan;Amstelsepoort;230;Duivendrecht;10;Strukton Rail;126060;478628;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;076ff4b8-0550-4df1-839a-9b90c95058f6;AC;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;Abcoude;Amsterdam Centraal;5.229.487.365;496.298.477;7.999.848
ac11edb8-1368-4471-81a0-0fe893a444df;Schiphol Airport;Station;Nederland;Groot;Nee;Nee;Ja;Ja;Shl;Ja;EC -Eurocity-station;Asra-Wmd;Amsterdam Riekerpolder Aansl. - Warmond ;14,250321;0.32995;0,32995;133;a;133;133_a;Amsterdam Riekerpolder - Warmond;ProRail;Randstad Noord;RN;Baan;Kennemerland;240;Haarlem;8;Strukton Rail;112329;480299;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;b1d0c5dd-0b31-4a3c-a400-c17cf5c9828b;SHL;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;Schiphol Airport;Amsterdam Centraal;5.230.899.813;476.150.704;14.250.321
4a80f0dc-c605-414a-88b2-a67ff964b47b;Venserpolder aansl.;Aansluiting;Nederland;Onbekend;Nee;Nee;Nee;Ja;Vspa;Ja;OA Overloop-aansluiting;Gpda-Asra;Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ;149,462007;0.320501;0,320501;27;;27;027__;Diemen - Duivendrecht;ProRail;Randstad Noord;RN;Baan;Amstelsepoort;230;Duivendrecht;10;Strukton Rail;125005;482256;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;8eb7a180-060e-4a84-8c6e-b5d84c1fb338;DMNZ;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;Diemen Zuid;Amsterdam Centraal;5.232.742.351;494.719.776;149.462.007
57163748-2981-4517-b1d9-06e7d2b7c4ef;Dijksgracht Kattenburg overloopw. (Amsterdam);Overloop;Nederland;Onbekend;Nee;Nee;Nee;Ja;Dgok;Ja;OA Overloop-aansluiting;Asd-Zp;Amsterdam Centraal - Zutphen ;1,775145;-0.385447;-0,385447;588;;588;588__;Amsterdam Dijksgracht;ProRail;Randstad Noord;RN;Baan;Amsterdam;220;Amsterdam;9;VolkerRail;123569;487574;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;e9605c34-0baa-4b00-a9e1-7b6fdcdb3f7e;DGOK;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;Dijksgracht Kattenburg overloopw. (Amsterdam);Amsterdam Centraal;5.237.513.805;49.256.365;1.775.145
abe89aca-4db3-42a1-be99-786c7ff924d5;Singelgrachtbrug;Brug;Nederland;Onbekend;Nee;Nee;Nee;Ja;Sgbr;Ja;BR Beweegbare brug;Awhv-Asd;Amsterdam Westhaven (gebied) - Amsterdam Centraal ;79,37476;0.233814;0,233814;525;b;525;525_b;Amsterdam Singelgracht Aansl.;ProRail;Randstad Noord;RN;Baan;Amsterdam;220;Amsterdam;9;VolkerRail;120682;488796;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;f5cb0b4b-fc48-4ce6-bddb-3e5f7860059d;SGRA;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;Singelgracht aansl.;Amsterdam Centraal;5.238.594.769;488.311.746;7.937.476
ddeca1c2-4958-4ca7-9540-718ee5ce19b9;Almere Centrum;Station;Nederland;Groot;Nee;Nee;Ja;Ja;Alm;Ja;IC Intercity-station;Wp-Llso;Weesp - Lelystad Opstel. ;15,13881;-0.12494;-0,12494;135;;135;135__;Weesp Aansl. - Lelystad Industrieterrein;ProRail;Randstad Noord;RN;Baan;Amstelsepoort;230;Weesp;11;Strukton Rail;143487;487482;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;a19230bb-3af1-4bb6-9455-7f1f7b0532b7;ALM;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;Almere Centrum;Amsterdam Centraal;5.237.508.995;521.813.483;1.513.881
560ac26e-0de7-4147-bc31-60b3b19f9aa8;De Diem overloopw.;Overloop;Nederland;Onbekend;Nee;Nee;Nee;Ja;Ddm;Ja;OA Overloop-aansluiting;Asd-Zp;Amsterdam Centraal - Zutphen ;8,368075;-0.322812;-0,322812;585;;585;585__;Diemen Aansl.;ProRail;Randstad Noord;RN;Baan;Amstelsepoort;230;Weesp;11;Strukton Rail;127757;483290;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;1c12eec9-65e8-44ef-a17b-4a93fa37bfde;DDM;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;De Diem overloopw.;Amsterdam Centraal;5.233.685.977;498.748.287;8.368.075
197bf2e4-13ba-4205-8563-a2821dbcc663;Diemen;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Dmn;Ja;Stop-station;Asd-Zp;Amsterdam Centraal - Zutphen ;6,714948;-0.014218;-0,014218;587;a;587;587_a;Diemen;ProRail;Randstad Noord;RN;Baan;Amstelsepoort;230;Weesp;11;Strukton Rail;126408;484224;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;ac677dac-428f-406e-aeb3-25f8d5383127;DMN;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;Diemen;Amsterdam Centraal;5.234.518.548;496.761.101;6.714.948
cbf53a3e-cba6-4d1e-9b44-af2d30a623ae;Utrecht Zuilen;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Utzl;Ja;Stop-station;Asa-Zvg;Amsterdam Amstel - Zevenaar Grens ;32,980232;-0.383952;-0,383952;531;c;531;531_c;Utrecht Centraal;ProRail;Randstad Noord;RN;Baan;Neerlands Midden;250;Woerden;14;ASSET Rail;134591;457266;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;2071643a-14cf-45a6-98a7-9a84fd987e9d;MAS;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;Maarssen;Amsterdam Centraal;521.032.593;50.893.208;32.980.232
3f1d2065-6dea-4462-8850-ed1b180b3188;Weesp;Knooppunt;Nederland;Klein;Nee;Nee;Ja;Ja;Wp;Ja;Stop-station;Asd-Zp;Amsterdam Centraal - Zutphen ;13,190966;-0.218038;-0,218038;128;;128;128__;Diemen Aansl. - Weesp Aansl.;ProRail;Randstad Noord;RN;Baan;Amstelsepoort;230;Weesp;11;Strukton Rail;131672;480458;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;19cf9db2-a3d3-41f3-8351-6ce5453897b0;WP;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;Weesp;Amsterdam Centraal;5.231.158.728;504.512.038;13.190.966
9cac7516-76ee-4c75-b78b-49b2a2b4deed;Hoofddorp;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Hfd;Ja;Stop-station;Asra-Wmd;Amsterdam Riekerpolder Aansl. - Warmond ;18,945359;0.296776;0,296776;133;a;133;133_a;Amsterdam Riekerpolder - Warmond;ProRail;Randstad Noord;RN;Baan;Kennemerland;240;Haarlem;8;Strukton Rail;108096;478570;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;595151cf-77b2-4670-8243-1d2ee1b7be27;HFD;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;Hoofddorp;Amsterdam Centraal;5.229.311.471;46.996.818;18.945.359
f5bb67b0-3cff-42a6-8753-7e21165cc167;Ringvaartbrug - bij Sassenheim;Brug;Nederland;Onbekend;Nee;Nee;Nee;Nee;Rvbr;Ja;BR Beweegbare brug;Asra-Wmd;Amsterdam Riekerpolder Aansl. - Warmond ;32,173525;0.037999;0,037999;133;a;133;133_a;Amsterdam Riekerpolder - Warmond;ProRail;Randstad Noord;RN;Baan;Kennemerland;240;Haarlem;8;Strukton Rail;97948;470892;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;;Amsterdam Centraal;5.222.315.432;455.224.116;32.173.525
ff7a778d-dcbc-4a94-aef4-47414e094675;Amsterdam Muiderpoort West;Overloop;Nederland;Onbekend;Nee;Nee;Nee;Ja;Asdmw;Ja;OA Overloop-aansluiting;Asd-Zp;Amsterdam Centraal - Zutphen ;3,409484;0.06545;0,06545;526;a;526;526_a;Amsterdam Muiderpoort;ProRail;Randstad Noord;RN;Baan;Amstelsepoort;230;Duivendrecht;10;Strukton Rail;123925;486262;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;16c48c65-978f-4f30-bd62-2499665dad57;ASDM;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;Amsterdam Muiderpoort;Amsterdam Centraal;5.236.336.692;493.098.551;3.409.484
9a48938b-b250-4848-9e22-e6aa3af00127;Breukelen aansluiting;Aansluiting;Nederland;Onbekend;Nee;Nee;Nee;Ja;Bkla;Ja;OA Overloop-aansluiting;Asa-Zvg;Amsterdam Amstel - Zevenaar Grens ;22,996505;-0.095787;-0,095787;529;;529;529__;Breukelen;ProRail;Randstad Noord;RN;Baan;Amstelsepoort;230;Duivendrecht;10;Strukton Rail;127883;464462;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;26fcbc32-9325-4ccc-9680-551f386974b8;BKLA;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;Breukelen aansl.;Amsterdam Centraal;5.216.764.786;499.084.206;22.996.505
fe50e008-e592-4a8a-9288-45012c28ddd0;Amsterdam Riekerpolder aansl.;Aansluiting;Nederland;Onbekend;Nee;Nee;Nee;Ja;Asra;Ja;OA Overloop-aansluiting;Gpda-Asra;Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ;158,49006;-0.165492;-0,165492;558;b;558;558_b;Amsterdam Riekerpolder;ProRail;Randstad Noord;RN;;Kennemerland;240;Haarlem;8;Strukton Rail;116738;483550;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;0a58f626-0ce3-4ab7-a325-d54a3fdbafad;ASRA;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;Amsterdam Riekerpolder aansl.;Amsterdam Centraal;5.233.854.001;482.578.497;15.849.006
5c2367f6-2a8e-4ef8-9ad6-7d54a34bc591;Overbrakerpolder aansl.;Overloop;Nederland;Onbekend;Nee;Nee;Nee;Ja;Obpa;Ja;OA Overloop-aansluiting;Zd-Sgra;Zaandam - Amsterdam Singelgracht Aansl. ;180,509771;0.106135;0,106135;525;c;525;525_c;Amsterdam Singelgracht Aansl.;ProRail;Randstad Noord;RN;Baan;Amsterdam;220;Amsterdam;9;VolkerRail;119480;489156;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;f5cb0b4b-fc48-4ce6-bddb-3e5f7860059d;SGRA;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;Singelgracht aansl.;Amsterdam Centraal;5.238.910.664;486.542.432;180.509.771
ca65d84a-f90b-41f3-b580-0f876b75af8f;Lelystad Opstelterrein Aansl.;Aansluiting;Nederland;Onbekend;Nee;Nee;Nee;Ja;Llsoa;Ja;OA Overloop-aansluiting;Wp-Llso;Weesp - Lelystad Opstel. ;41,95988;0.19623;0,19623;135;;135;135__;Weesp Aansl. - Lelystad Industrieterrein;ProRail;Randstad Noord;RN;Baan;Amstelsepoort;230;Weesp;11;Strukton Rail;160742;504238;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;30071971-b003-49c8-a9c2-76688f7ed30a;LLSOA;2cae70e6-e587-451d-a8d4-ed88b04be49e;ASD;Lelystad Opstelterrein Aansl.;Amsterdam Centraal;5.252.577.351;547.181.415;4.195.988
3b0fd00c-5a11-452c-a2ca-cf0acd1b8e19;Amersfoort aansl.;Aansluiting;Nederland;Onbekend;Nee;Nee;Nee;Ja;Ama;Ja;OA Overloop-aansluiting;Asd-Zp;Amsterdam Centraal - Zutphen ;46,750222;0.2112;0,2112;505;b;505;505_b;Amersfoort Aansl.;ProRail;Randstad Noord;RN;Baan;Eemland;200;Amersfoort;12;ASSET Rail;155509;464398;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;d52c36b1-5356-4957-bddb-d265a1bf15aa;AMF;c4839a12-d54e-4cab-9f02-a344459d9fab;AMF;Amersfoort;Amersfoort;5.216.773.781;539.464.368;46.750.222
d7c60cb9-1265-40f5-9463-6b03775337dd;Amersfoort Centraal;Knooppunt;Nederland;Groot;Ja;Nee;Ja;Ja;Amf;Ja;IC Intercity-station;Asd-Zp;Amsterdam Centraal - Zutphen ;44,416057;0.24779;0,24779;506;b;506;506_b;Amersfoort;ProRail;Randstad Noord;RN;Baan;Eemland;200;Amersfoort;12;ASSET Rail;153891;462816;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;d52c36b1-5356-4957-bddb-d265a1bf15aa;AMF;c4839a12-d54e-4cab-9f02-a344459d9fab;AMF;Amersfoort;Amersfoort;5.215.351.801;537.099.885;44.416.057
d5b39c04-85e1-46d5-bb4a-cbbfea0ca2ac;Barneveld Zuid;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Bnz;Ja;Stop-station;Bnn-Ed;Barneveld Noord - Ede=Wageningen ;16,400345;0.177773;0,177773;211;;211;211__;Barneveld Noord - Ede=Wageningen;ProRail;Noord-Oost;NO;Baan;Veluwe;430;Gelderse Vallei;29;Strukton Rail;169816;459986;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;2d3d33d5-9507-4347-b6f8-f0b050c22e14;BNC;c4839a12-d54e-4cab-9f02-a344459d9fab;AMF;Barneveld Centrum;Amersfoort;5.212.788.411;560.357.153;16.400.345
7359028c-ca40-4de1-8a78-37087b288793;Baarn aansl.;Aansluiting;Nederland;Onbekend;Nee;Nee;Nee;Ja;Brna;Ja;OA Overloop-aansluiting;Asd-Zp;Amsterdam Centraal - Zutphen ;36,499656;0.106532;0,106532;509;a;509;509_a;Baarn;ProRail;Randstad Noord;RN;Baan;Eemland;200;Amersfoort;12;ASSET Rail;148368;468311;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;cff6bfdb-6329-458e-b8f3-893f8f0efc76;BRN;c4839a12-d54e-4cab-9f02-a344459d9fab;AMF;Baarn;Amersfoort;52.202.868;529.018.943;36.499.656
b924dac5-182f-4e5b-bab8-890b12e0236f;Naarden-Bussum;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Ndb;Ja;Stop-station;Asd-Zp;Amsterdam Centraal - Zutphen ;22,141617;0.031013;0,031013;87;;87;087__;Weesp Aansl. - Hilversum;ProRail;Randstad Noord;RN;Baan;Eemland;200;Amersfoort;12;ASSET Rail;139308;476946;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;e27257eb-292b-4ae3-8ad4-d740d13e32d3;NDB;c4839a12-d54e-4cab-9f02-a344459d9fab;AMF;Naarden-Bussum;Amersfoort;5.228.029.351;515.725.792;22.141.617
6cc8ea66-e343-4790-8cf9-966c24172ed7;Crailoo Aansl West;Aansluiting;Nederland;Onbekend;Nee;Nee;Nee;Ja;Craw;Nee;OA Overloop-aansluiting;Asd-Zp;Amsterdam Centraal - Zutphen ;24,140299;0.054944;0,054944;87;;87;087__;Weesp Aansl. - Hilversum;ProRail;Randstad Noord;RN;Baan;Eemland;200;Amersfoort;12;ASSET Rail;139767;474996;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;43718e58-792e-43c7-b408-4f2510411ed6;CR;c4839a12-d54e-4cab-9f02-a344459d9fab;AMF;Crailoo;Amersfoort;5.226.278.051;516.407.183;24.140.299
462d1da0-8551-4b51-bd9e-7f06a8a38058;Bilthoven;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Bhv;Ja;Stop-station;Ut-Amf;Utrecht - Amersfoort ;8,930789;-0.249778;-0,249778;93;;93;093__;Blauwkapel - Den Dolder;ProRail;Randstad Noord;RN;Baan;Eemland;200;Amersfoort;12;ASSET Rail;142504;460236;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;f20a6bac-8ecb-401c-b20b-2936e13c4196;BHV;c4839a12-d54e-4cab-9f02-a344459d9fab;AMF;Bilthoven;Amersfoort;5.213.018.871;52.047.062;8.930.789
2a56173b-e44d-4d8f-83f8-d58081504da1;Hilversum;Knooppunt;Nederland;Middel;Nee;Nee;Ja;Ja;Hvs;Ja;IC Intercity-station;Asd-Zp;Amsterdam Centraal - Zutphen ;28,369361;0.048337;0,048337;528;b;528;528_b;Hilversum;ProRail;Randstad Noord;RN;Baan;Eemland;200;Amersfoort;12;ASSET Rail;140963;470947;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;6637575d-bba5-477d-b131-2e426562438b;HVS;c4839a12-d54e-4cab-9f02-a344459d9fab;AMF;Hilversum;Amersfoort;5.222.642.112;518.175.859;28.369.361
4ceb851e-9872-4edd-904c-3f14fa008e04;Zetten-Andelst;Halte;Nederland;Klein;Nee;Nee;Nee;Nee;Za;Ja;Stop-station;Est-Gdm;Elst - Geldermalsen ;11,100287;0.297209;0,297209;42;;42;042__;Vork - Kesteren;ProRail;Noord-Oost;NO;Baan;Gelre;400;Maas en Waal;28;ASSET Rail;178091;436852;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;;;2f76a82b-20e6-4385-a090-6c7ca69eaee1;AH;;Arnhem;5.191.967.153;572.285.281;11.100.287
37aa6086-646b-4ff2-9d48-acad0a57a0a5;Winterswijk West;Station;Nederland;Klein;Nee;Nee;Nee;Ja;Www;Ja;Stop-station;Zp-Ww;Zutphen - Winterswijk ;42,506358;-0.021709;-0,021709;210;;210;210__;Zutphen - Winterswijk;ProRail;Noord-Oost;NO;Baan;Gelre;400;Achterhoek;30;ASSET Rail;245496;443715;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;c97ff67f-0ef5-49c8-a219-951f9320efa0;WW;2f76a82b-20e6-4385-a090-6c7ca69eaee1;AH;Winterswijk;Arnhem;5.197.446.193;670.430.306;42.506.358
cdbcc7f1-e5e4-4cbb-a95b-551d2a5acd4e;Elst aansl.;Overloop;Nederland;Onbekend;Nee;Nee;Nee;Ja;Esta;Ja;OA Overloop-aansluiting;Ah-Vl;Arnhem - Venlo ;9,739917;-0.329433;-0,329433;510;b;510;510_b;Elst;ProRail;Noord-Oost;NO;Baan;Gelre;400;Maas en Waal;28;ASSET Rail;187246;435629;2022/01/10 23:00:00+00;2022/01/10 18:00:28+00;26c897f4-8198-4ee0-b9ab-e272c7d82c96;ESTA;2f76a82b-20e6-4385-a090-6c7ca69eaee1;AH;Elst aansl.;Arnhem;5.190.822.345;585.581.103;9.739.917
